target,Account Balance,Duration of Credit (month),Payment Status of Previous Credit,Purpose,Credit Amount,Value Savings/Stocks,Length of current employment,Instalment per cent,Sex & Marital Status,Guarantors,Duration in Current address,Most valuable available asset,Age (years),Concurrent Credits,Type of apartment,No of Credits at this Bank,Occupation,No of dependents,Telephone,Foreign Worker
1,1.0,0.1176470588235294,0.5,0.0,0.14355672939363928,1.0,0.0,1.0,0.6666666666666667,0.0,1.0,1.0,0.33928571428571425,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.2941176470588235,0.5,0.30000000000000004,0.14559260482007264,0.25,0.25,0.3333333333333333,0.6666666666666667,0.0,0.0,0.6666666666666667,0.17857142857142855,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.1176470588235294,0.5,0.2,0.41900517222405637,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,1.0,0.6071428571428572,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1.0,0.1176470588235294,0.5,0.0,0.08990866072411137,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.35714285714285715,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,0.0,0.058823529411764705,1.0,0.0,0.025475954660504018,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.0,0.49999999999999994,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.029411764705882346,0.5,0.0,0.02321998459337515,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.625,1.0,0.5,0.0,0.0,0.0,1.0,0.0
1,1.0,0.5588235294117647,0.5,0.30000000000000004,0.3805436337625179,1.0,0.75,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,0.17857142857142855,1.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.0
0,0.3333333333333333,0.2941176470588235,1.0,0.9,0.09271486739297898,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.21428571428571425,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.6666666666666667,0.16176470588235292,0.5,0.9,0.1340926598437328,0.0,0.75,0.3333333333333333,0.6666666666666667,0.0,1.0,0.3333333333333333,0.125,1.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.044117647058823525,0.5,0.30000000000000004,0.11439418950148562,0.0,0.25,0.0,0.3333333333333333,1.0,0.0,0.0,0.46428571428571425,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.338235294117647,1.0,0.2,0.23528117090348852,0.75,0.25,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.23214285714285715,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0
1,1.0,0.07352941176470588,1.0,0.6000000000000001,0.05469351821283151,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.39285714285714285,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,1.0,0.6470588235294117,0.5,0.9,0.20160669087707717,1.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.33928571428571425,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.47058823529411764,1.0,0.1,0.594475624518543,1.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.19642857142857145,1.0,0.5,0.0,1.0,0.0,1.0,0.0
0,0.3333333333333333,0.2941176470588235,1.0,0.2,0.24683613954000222,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666667,0.10714285714285715,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.2941176470588235,1.0,0.1,0.3502255970067129,0.0,0.0,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0
1,1.0,0.2941176470588235,1.0,0.2,0.26961593485198637,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.25000000000000006,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.2941176470588235,0.5,0.2,0.28947947617475517,0.25,0.5,1.0,0.6666666666666667,0.0,0.0,0.6666666666666667,0.10714285714285715,0.5,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.08823529411764706,0.5,0.0,0.07411687025420931,0.5,0.5,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,1.0,0.37499999999999994,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0
1,1.0,0.029411764705882346,0.5,0.0,0.17981732144822274,0.0,0.5,0.3333333333333333,0.6666666666666667,1.0,0.6666666666666667,0.3333333333333333,0.125,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.1176470588235294,0.5,0.2,0.18377902498074172,0.0,0.5,0.3333333333333333,0.6666666666666667,0.5,0.3333333333333333,0.3333333333333333,0.17857142857142855,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0
1,1.0,0.20588235294117646,0.5,0.30000000000000004,0.239022779795312,0.0,0.25,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.23214285714285715,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.2941176470588235,0.5,0.30000000000000004,0.11191812479366127,0.0,0.75,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.16071428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.25,1.0,0.0,0.07439198855507868,0.0,1.0,1.0,1.0,0.0,0.6666666666666667,0.6666666666666667,0.19642857142857145,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.6470588235294117,0.5,0.30000000000000004,0.20518322878837902,1.0,0.75,1.0,0.6666666666666667,0.0,0.0,0.6666666666666667,0.39285714285714285,1.0,0.5,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0
1,1.0,0.1176470588235294,0.5,0.30000000000000004,0.034995047870584356,1.0,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.035714285714285754,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.2941176470588235,1.0,0.5,0.28925938153405967,0.0,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,1.0,0.44642857142857145,1.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.6470588235294117,0.5,0.30000000000000004,0.1546164850885881,0.0,0.75,1.0,0.6666666666666667,0.0,1.0,0.0,0.16071428571428575,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.07352941176470588,1.0,0.2,0.11863101133487398,0.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.21428571428571425,1.0,0.5,0.0,1.0,0.0,0.0,0.0
1,0.0,0.16176470588235292,0.5,0.9,0.030593155056674374,0.0,0.5,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0535714285714286,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.2941176470588235,1.0,0.1,0.33944095961263343,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.44642857142857145,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0
1,1.0,0.47058823529411764,0.5,0.0,0.03626059205458347,0.5,1.0,1.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.30357142857142855,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.6470588235294117,0.75,0.9,0.3538571585781886,1.0,0.5,1.0,0.6666666666666667,0.0,1.0,1.0,0.33928571428571425,1.0,1.0,0.0,0.6666666666666667,1.0,1.0,0.0
0,0.6666666666666667,0.16176470588235292,0.5,0.30000000000000004,0.11428414218113787,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666667,0.0,0.10714285714285715,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.3333333333333333,0.6470588235294117,0.5,0.0,0.45322988885220644,1.0,0.75,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.0892857142857143,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.1176470588235294,0.5,0.30000000000000004,0.10030813249697369,0.25,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.16071428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.07352941176470588,1.0,0.30000000000000004,0.04974138879718279,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.32142857142857145,1.0,0.5,0.6666666666666667,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.1176470588235294,0.5,0.30000000000000004,0.055683944095961266,0.0,0.5,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.10714285714285715,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.2941176470588235,0.5,0.30000000000000004,0.16127434796962695,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.125,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.47058823529411764,0.75,0.0,0.39517992736876856,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.625,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.2941176470588235,1.0,0.1,0.30560140860570045,0.75,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.14285714285714285,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.08823529411764706,0.5,0.1,0.145867723120942,1.0,0.25,0.0,0.3333333333333333,0.0,1.0,0.0,0.21428571428571425,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.2941176470588235,0.5,0.30000000000000004,0.11742049081104876,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.0,0.8035714285714286,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.029411764705882346,0.5,0.1,0.06063607351160999,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.07142857142857145,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.0,0.1176470588235294,0.5,0.0,0.18713546825134808,0.75,0.5,0.0,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.21428571428571425,1.0,0.5,0.0,0.6666666666666667,1.0,0.0,0.0
0,0.0,0.20588235294117646,0.5,0.2,0.09843732805106195,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.01785714285714285,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.16176470588235292,0.5,0.30000000000000004,0.030373060415978873,0.0,1.0,1.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.32142857142857145,1.0,0.5,0.0,0.6666666666666667,1.0,0.0,0.0
1,0.0,0.2941176470588235,0.25,0.1,0.18609001870804448,0.0,0.5,0.0,0.3333333333333333,1.0,1.0,0.6666666666666667,0.0535714285714286,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,1.0
0,0.0,0.6470588235294117,0.0,0.1,0.2396280400572246,0.0,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,1.0,0.0892857142857143,1.0,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0
1,1.0,0.20588235294117646,1.0,0.30000000000000004,0.08528667326950588,0.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.0892857142857143,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.1176470588235294,0.5,0.0,0.11775063277209201,1.0,1.0,1.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.5535714285714286,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.16176470588235292,0.5,0.4,0.034334763948497854,1.0,0.25,1.0,0.3333333333333333,0.0,0.0,0.0,0.0892857142857143,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,1.0,0.07352941176470588,0.5,0.2,0.09519093210080334,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.6470588235294117,0.0,0.9,0.19775503466490593,0.25,0.75,1.0,0.6666666666666667,0.0,1.0,1.0,0.26785714285714285,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0
1,0.0,0.20588235294117646,0.5,0.30000000000000004,0.11769560911191813,0.0,0.25,1.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.14285714285714285,0.5,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.6470588235294117,1.0,0.1,0.1376141740948608,1.0,1.0,1.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.33928571428571425,1.0,0.5,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0
1,0.3333333333333333,0.1176470588235294,0.5,0.0,0.05876526906569825,0.75,1.0,1.0,0.6666666666666667,0.0,1.0,0.0,0.625,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.2941176470588235,0.5,0.2,0.15472653240893586,0.5,1.0,1.0,0.6666666666666667,0.0,0.6666666666666667,1.0,0.23214285714285715,1.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.029411764705882346,0.5,0.0,0.022669747991636405,0.0,0.25,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.39285714285714285,1.0,0.5,0.0,0.3333333333333333,1.0,1.0,0.0
0,0.0,0.2941176470588235,0.5,0.30000000000000004,0.09557609772202047,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.035714285714285754,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0
1,1.0,0.16176470588235292,0.5,0.4,0.055683944095961266,0.5,0.75,1.0,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.30357142857142855,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.1176470588235294,0.25,0.8,0.004897105755474855,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666667,0.46428571428571425,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.10294117647058824,1.0,0.0,0.38395510069329813,0.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.35714285714285715,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,0.3333333333333333,0.2941176470588235,0.5,0.30000000000000004,0.1930229998899527,0.5,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.07142857142857145,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3333333333333333,0.2941176470588235,1.0,0.0,0.19962583911081766,0.25,0.25,1.0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.32142857142857145,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.6470588235294117,1.0,0.6000000000000001,0.32243864861890614,0.0,0.5,0.0,0.6666666666666667,0.0,0.6666666666666667,1.0,0.21428571428571425,0.0,1.0,0.0,0.6666666666666667,0.0,1.0,0.0
0,0.0,0.47058823529411764,0.5,0.0,0.08759766699680863,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.26785714285714285,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.1176470588235294,1.0,0.4,0.06459777704412897,0.0,0.75,1.0,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.125,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.1176470588235294,0.5,0.0,0.035105095190932106,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.39285714285714285,0.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0
0,0.0,0.6029411764705882,0.5,0.30000000000000004,0.08776273797733025,0.0,0.5,1.0,0.6666666666666667,0.0,1.0,1.0,0.07142857142857145,1.0,1.0,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.6470588235294117,0.0,0.0,0.44613183668977663,0.5,0.25,0.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.19642857142857145,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.2941176470588235,0.75,0.0,0.09805216242984482,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,1.0,0.7321428571428572,1.0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.1176470588235294,0.5,0.1,0.09783206778914934,1.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.19642857142857145,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,1.0,0.47058823529411764,0.5,0.6000000000000001,0.08633212281280951,0.0,0.5,1.0,0.6666666666666667,0.0,1.0,1.0,0.32142857142857145,0.5,1.0,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.1176470588235294,1.0,0.0,0.06850445691647408,0.0,1.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.33928571428571425,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0
1,1.0,0.1176470588235294,0.5,0.0,0.04682513480796743,0.0,0.5,0.6666666666666667,1.0,0.0,0.3333333333333333,0.0,0.14285714285714285,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.6666666666666667,0.16176470588235292,1.0,0.1,0.11609992296687575,0.5,0.5,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.30357142857142855,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
0,0.0,0.07352941176470588,0.5,0.0,0.022229558710245404,0.0,0.5,1.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.16071428571428575,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.3333333333333333,0.47058823529411764,0.25,0.4,0.20578848905029165,1.0,0.25,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,1.0,0.17857142857142855,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.3333333333333333,0.2941176470588235,0.75,0.0,0.09436557719819522,1.0,0.5,1.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.41071428571428575,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.2941176470588235,0.75,0.2,0.11461428414218112,1.0,0.25,1.0,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.17857142857142855,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.2941176470588235,0.5,0.2,0.20743919885550788,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.14285714285714285,0.5,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.20588235294117646,0.5,0.0,0.10999229668757565,0.25,0.75,1.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.19642857142857145,1.0,0.5,0.0,1.0,1.0,1.0,0.0
1,0.0,0.38235294117647056,0.5,0.1,0.19847034224716628,0.0,0.5,1.0,0.0,0.0,1.0,0.3333333333333333,0.37499999999999994,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,0.6666666666666667,0.1176470588235294,0.5,0.0,0.05942555298778475,0.0,0.25,1.0,0.6666666666666667,0.0,0.0,0.0,0.125,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.1176470588235294,0.5,0.2,0.12809508088478047,0.0,0.0,0.6666666666666667,0.3333333333333333,0.0,1.0,1.0,0.6428571428571428,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.6666666666666667,0.029411764705882346,0.5,0.2,0.10267414988445031,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.0,0.39285714285714285,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.20588235294117646,1.0,0.30000000000000004,0.08968856608341587,0.0,0.75,1.0,1.0,0.0,0.0,0.3333333333333333,0.23214285714285715,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.1176470588235294,1.0,0.0,0.116430064927919,0.5,0.75,0.6666666666666667,0.0,0.0,0.6666666666666667,0.6666666666666667,0.30357142857142855,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,1.0,0.20588235294117646,1.0,0.30000000000000004,0.07329151535160118,0.75,1.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.48214285714285715,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.044117647058823525,0.5,0.30000000000000004,0.12798503356443272,0.0,0.5,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.0,0.28571428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,1.0
1,0.0,0.5588235294117647,1.0,0.5,0.17299438758666227,0.0,0.0,1.0,0.6666666666666667,0.5,1.0,0.6666666666666667,0.8214285714285714,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0
0,0.0,0.2941176470588235,0.5,0.0,0.1129635743369649,0.0,1.0,1.0,0.6666666666666667,0.5,0.0,0.0,0.46428571428571425,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.16176470588235292,1.0,0.2,0.06509298998569385,0.0,0.5,1.0,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.10714285714285715,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.6470588235294117,0.5,0.0,0.3471992956971498,0.25,0.75,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0892857142857143,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.029411764705882346,0.75,0.0,0.052767690106745896,0.0,0.0,1.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.49999999999999994,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,1.0,0.16176470588235292,1.0,0.0,0.2638384505337295,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.7142857142857144,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.6470588235294117,0.75,1.0,0.4034334763948498,0.25,0.0,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.21428571428571425,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,0.0,0.1176470588235294,1.0,0.0,0.10294926818531969,0.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.19642857142857145,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.20588235294117646,1.0,0.2,0.3362495873225487,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.39285714285714285,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.47058823529411764,1.0,0.0,0.350170573346539,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.26785714285714285,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.0
1,0.0,0.1176470588235294,0.5,0.30000000000000004,0.04715527676901067,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.0,0.01785714285714285,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1,0.3333333333333333,0.2941176470588235,0.5,0.30000000000000004,0.2659843732805106,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666667,0.41071428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
0,1.0,0.6470588235294117,1.0,0.1,0.6239683063717398,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666667,0.0892857142857143,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.16176470588235292,0.5,0.0,0.12440849565313085,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.07142857142857145,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.07352941176470588,0.5,0.30000000000000004,0.011444921316165951,0.0,0.5,1.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.0892857142857143,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.338235294117647,0.0,0.9,0.4439308902828216,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.41071428571428575,0.5,1.0,0.3333333333333333,1.0,0.0,1.0,0.0
1,0.6666666666666667,0.20588235294117646,0.5,0.0,0.09414548255749973,0.0,1.0,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.07142857142857145,1.0,0.5,0.0,1.0,0.0,0.0,0.0
1,0.3333333333333333,0.1176470588235294,1.0,0.0,0.1581379993397161,0.0,0.25,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.5357142857142858,0.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0
1,1.0,0.2941176470588235,0.5,0.0,0.06707384175195334,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.39285714285714285,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.0,0.20588235294117646,1.0,0.2,0.04396390447892594,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.035714285714285754,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.1176470588235294,0.5,0.2,0.07285132607021019,0.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.5535714285714286,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.1176470588235294,0.75,0.0,0.06019588423021899,0.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.42857142857142855,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0
1,1.0,0.07352941176470588,0.5,0.2,0.05849015076482887,0.0,1.0,0.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.01785714285714285,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.1176470588235294,0.5,0.2,0.08847804555959062,0.0,0.25,1.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.0535714285714286,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.6470588235294117,0.25,0.9,0.4091009133927589,0.0,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666667,0.32142857142857145,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.47058823529411764,0.5,0.6000000000000001,0.6802024870694399,0.25,0.5,0.0,0.6666666666666667,0.0,1.0,1.0,0.49999999999999994,1.0,1.0,0.0,0.6666666666666667,1.0,1.0,0.0
1,0.3333333333333333,0.6470588235294117,0.25,0.9,0.18245845713656875,0.25,0.75,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.19642857142857145,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.029411764705882346,0.5,0.8,0.05436337625178826,1.0,0.0,1.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.30357142857142855,1.0,0.5,0.0,1.0,1.0,1.0,0.0
